120.1_0_326:E: Re(Ey) vs t, x=1.201e-07(m), y=0(m), z=3.26e-07(m) 

t(fs), Re(Ey)
171.516, 0
171.519, 0
171.521, 0
171.523, 0
171.525, 0
171.528, 0
171.53, 0
171.532, 0
171.535, 0
171.537, 0
171.539, 0
171.541, 0
171.544, 0
171.546, 0
171.548, 0
171.551, 0
171.553, 0
171.555, 0
171.557, 0
171.56, 0
171.562, 0
171.564, 0
171.567, 0
171.569, 0
171.571, 0
171.573, 0
171.576, 0
171.578, 0
171.58, 0
171.583, 0
171.585, 0
171.587, 0
171.589, 0
171.592, 0
171.594, 0
171.596, 0
171.599, 0
171.601, 0
171.603, 0
171.605, 0
171.608, 0
171.61, 0
171.612, 0
171.615, 0
171.617, 0
171.619, 0
171.621, 0
171.624, 0
171.626, 0
171.628, 0
171.631, 0
171.633, 0
171.635, 0
171.637, 0
171.64, 0
171.642, 0
171.644, 0
171.647, 0
171.649, 0
171.651, 0
171.654, 0
171.656, 0
171.658, 0
171.66, 0
171.663, 0
171.665, 0
171.667, 0
171.67, 0
171.672, 0
171.674, 0
171.676, 0
171.679, 0
171.681, 0
171.683, 0
171.686, 0
171.688, 0
171.69, 0
171.692, 0
171.695, 0
171.697, 0
171.699, 0
171.702, 0
171.704, 0
171.706, 0
171.708, 0
171.711, 0
171.713, 0
171.715, 0
171.718, 0
171.72, 0
171.722, 0
171.724, 0
171.727, 0
171.729, 0
171.731, 0
171.734, 0
171.736, 0
171.738, 0
171.74, 0
171.743, 0
171.745, 0
171.747, 0
171.75, 0
171.752, 0
171.754, 0
171.756, 0
171.759, 0
171.761, 0
171.763, 0
171.766, 0
171.768, 0
171.77, 0
171.772, 0
171.775, 0
171.777, 0
171.779, 0
171.782, 0
171.784, 0
171.786, 0
171.788, 0
171.791, 0
171.793, 0
171.795, 0
171.798, 0
171.8, 0
171.802, 0
171.805, 0
171.807, 0
171.809, 0
171.811, 0
171.814, 0
171.816, 0
171.818, 0
171.821, 0
171.823, 0
171.825, 0
171.827, 0
171.83, 0
171.832, 0
171.834, 0
171.837, 0
171.839, 0
171.841, 0
171.843, 0
171.846, 0
171.848, 0
171.85, 0
171.853, 0
171.855, 0
171.857, 0
171.859, 0
171.862, 0
171.864, 0
171.866, 0
171.869, 0
171.871, 0
171.873, 0
171.875, 0
171.878, 0
171.88, 0
171.882, 0
171.885, 0
171.887, 0
171.889, 0
171.891, 0
171.894, 0
171.896, 0
171.898, 0
171.901, 0
171.903, 0
171.905, 0
171.907, 0
171.91, 0
171.912, 0
171.914, 0
171.917, 0
171.919, 0
171.921, 0
171.923, 0
171.926, 0
171.928, 0
171.93, 0
171.933, 0
171.935, 0
171.937, 0
171.939, 0
171.942, 0
171.944, 0
171.946, 0
171.949, 0
171.951, 0
171.953, 0
171.956, 0
171.958, 0
171.96, 0
171.962, 0
171.965, 0
171.967, 0
171.969, 0
171.972, 0
171.974, 0
171.976, 0
171.978, 0
171.981, 0
171.983, 0
171.985, 0
171.988, 0
171.99, 0
171.992, 0
171.994, 0
171.997, 0
171.999, 0
172.001, 0
172.004, 0
172.006, 0
172.008, 0
172.01, 0
172.013, 0
172.015, 0
172.017, 0
172.02, 0
172.022, 0
172.024, 0
172.026, 0
172.029, 0
172.031, 0
172.033, 0
172.036, 0
172.038, 0
172.04, 0
172.042, 0
172.045, 0
172.047, 0
172.049, 0
172.052, 0
172.054, 0
172.056, 0
172.058, 0
172.061, 0
172.063, 0
172.065, 0
172.068, 0
172.07, 0
172.072, 0
172.074, 0
172.077, 0
172.079, 0
172.081, 0
172.084, 0
172.086, 0
172.088, 0
172.09, 0
172.093, 0
172.095, 0
172.097, 0
172.1, 0
172.102, 0
172.104, 0
172.107, 0
172.109, 0
172.111, 0
172.113, 0
172.116, 0
172.118, 0
172.12, 0
172.123, 0
172.125, 0
172.127, 0
172.129, 0
172.132, 0
172.134, 0
172.136, 0
172.139, 0
172.141, 0
172.143, 0
172.145, 0
172.148, 0
172.15, 0
172.152, 0
172.155, 0
172.157, 0
172.159, 0
172.161, 0
172.164, 0
172.166, 0
172.168, 0
172.171, 0
172.173, 0
172.175, 0
172.177, 0
172.18, 0
172.182, 0
172.184, 0
172.187, 0
172.189, 0
172.191, 0
172.193, 0
172.196, 0
172.198, 0
172.2, 0
172.203, 0
172.205, 0
172.207, 0
172.209, 0
172.212, 0
172.214, 0
172.216, 0
172.219, 0
172.221, 0
172.223, 0
172.225, 0
172.228, 0
172.23, 0
172.232, 0
172.235, 0
172.237, 0
172.239, 0
172.241, 0
172.244, 0
172.246, 0
172.248, 0
172.251, 0
172.253, 0
172.255, 0
172.258, 0
172.26, 0
172.262, 0
172.264, 0
172.267, 0
172.269, 0
172.271, 0
172.274, 0
172.276, 0
172.278, 0
172.28, 0
172.283, 0
172.285, 0
172.287, 0
172.29, 0
172.292, 0
172.294, 0
172.296, 0
172.299, 0
172.301, 0
172.303, 0
172.306, 0
172.308, 0
172.31, 0
172.312, 0
172.315, 0
172.317, 0
172.319, 0
172.322, 0
172.324, 0
172.326, 0
172.328, 0
172.331, 0
172.333, 0
172.335, 0
172.338, 0
172.34, 0
172.342, 0
172.344, 0
172.347, 0
172.349, 0
172.351, 0
172.354, 0
172.356, 0
172.358, 0
172.36, 0
172.363, 0
172.365, 0
172.367, 0
172.37, 0
172.372, 0
172.374, 0
172.376, 0
172.379, 0
172.381, 0
172.383, 0
172.386, 0
172.388, 0
172.39, 0
172.392, 0
172.395, 0
172.397, 0
172.399, 0
172.402, 0
172.404, 0
172.406, 0
172.409, 0
172.411, 0
172.413, 0
172.415, 0
172.418, 0
172.42, 0
172.422, 0
172.425, 0
172.427, 0
172.429, 0
172.431, 0
172.434, 0
172.436, 0
172.438, 0
172.441, 0
172.443, 0
172.445, 0
172.447, 0
172.45, 0
172.452, 0
172.454, 0
172.457, 0
172.459, 0
172.461, 0
172.463, 0
172.466, 0
172.468, 0
172.47, 0
172.473, 0
172.475, 0
172.477, 0
172.479, 0
172.482, 0
172.484, 0
172.486, 0
172.489, 0
172.491, 0
172.493, 0
172.495, 0
172.498, 0
172.5, 0
172.502, 0
172.505, 0
172.507, 0
172.509, 0
172.511, 0
172.514, 0
172.516, 0
172.518, 0
172.521, 0
172.523, 0
172.525, 0
172.527, 0
172.53, 0
172.532, 0
172.534, 0
172.537, 0
172.539, 0
172.541, 0
172.544, 0
172.546, 0
172.548, 0
172.55, 0
172.553, 0
172.555, 0
172.557, 0
172.56, 0
172.562, 0
172.564, 0
172.566, 0
172.569, 0
172.571, 0
172.573, 0
172.576, 0
172.578, 0
172.58, 0
172.582, 0
172.585, 0
172.587, 0
172.589, 0
172.592, 0
172.594, 0
172.596, 0
172.598, 0
172.601, 0
172.603, 0
172.605, 0
172.608, 0
172.61, 0
172.612, 0
172.614, 0
172.617, 0
172.619, 0
172.621, 0
172.624, 0
172.626, 0
172.628, 0
172.63, 0
172.633, 0
172.635, 0
172.637, 0
172.64, 0
172.642, 0
172.644, 0
172.646, 0
172.649, 0
172.651, 0
172.653, 0
172.656, 0
172.658, 0
172.66, 0
172.662, 0
172.665, 0
172.667, 0
172.669, 0
172.672, 0
172.674, 0
172.676, 0
172.678, 0
172.681, 0
172.683, 0
172.685, 0
172.688, 0
172.69, 0
172.692, 0
172.695, 0
172.697, 0
172.699, 0
172.701, 0
172.704, 0
172.706, 0
172.708, 0
172.711, 0
172.713, 0
172.715, 0
172.717, 0
172.72, 0
172.722, 0
172.724, 0
172.727, 0
172.729, 0
172.731, 0
172.733, 0
172.736, 0
172.738, 0
172.74, 0
172.743, 0
172.745, 0
172.747, 0
172.749, 0
172.752, 0
172.754, 0
172.756, 0
172.759, 0
172.761, 0
172.763, 0
172.765, 0
172.768, 0
172.77, 0
172.772, 0
172.775, 0
172.777, 0
172.779, 0
172.781, 0
172.784, 0
172.786, 0
172.788, 0
172.791, 0
172.793, 0
172.795, 0
172.797, 0
172.8, 0
172.802, 0
172.804, 0
172.807, 0
172.809, 0
172.811, 0
172.813, 0
172.816, 0
172.818, 0
172.82, 0
172.823, 0
172.825, 0
172.827, 0
172.829, 0
172.832, 0
172.834, 0
172.836, 0
172.839, 0
172.841, 0
172.843, 0
172.846, 0
172.848, 0
172.85, 0
172.852, 0
172.855, 0
172.857, 0
172.859, 0
172.862, 0
172.864, 0
172.866, 0
172.868, 0
172.871, 0
172.873, 0
172.875, 0
172.878, 0
172.88, 0
172.882, 0
172.884, 0
172.887, 0
172.889, 0
172.891, 0
172.894, 0
172.896, 0
172.898, 0
172.9, 0
172.903, 0
172.905, 0
172.907, 0
172.91, 0
172.912, 0
172.914, 0
172.916, 0
172.919, 0
172.921, 0
172.923, 0
172.926, 0
172.928, 0
172.93, 0
172.932, 0
172.935, 0
172.937, 0
172.939, 0
172.942, 0
172.944, 0
172.946, 0
172.948, 0
172.951, 0
172.953, 0
172.955, 0
172.958, 0
172.96, 0
172.962, 0
172.964, 0
172.967, 0
172.969, 0
172.971, 0
172.974, 0
172.976, 0
172.978, 0
172.98, 0
172.983, 0
172.985, 0
172.987, 0
172.99, 0
172.992, 0
172.994, 0
172.997, 0
172.999, 0
173.001, 0
173.003, 0
173.006, 0
173.008, 0
173.01, 0
173.013, 0
173.015, 0
173.017, 0
173.019, 0
173.022, 0
173.024, 0
173.026, 0
173.029, 0
173.031, 0
173.033, 0
173.035, 0
173.038, 0
173.04, 0
173.042, 0
173.045, 0
173.047, 0
173.049, 0
173.051, 0
173.054, 0
173.056, 0
173.058, 0
173.061, 0
173.063, 0
173.065, 0
173.067, 0
173.07, 0
173.072, 0
173.074, 0
173.077, 0
173.079, 0
173.081, 0
173.083, 0
173.086, 0
173.088, 0
173.09, 0
173.093, 0
173.095, 0
173.097, 0
173.099, 0
173.102, 0
173.104, 0
173.106, 0
173.109, 0
173.111, 0
173.113, 0
173.115, 0
173.118, 0
173.12, 0
173.122, 0
173.125, 0
173.127, 0
173.129, 0
173.131, 0
173.134, 0
173.136, 0
173.138, 0
173.141, 0
173.143, 0
173.145, 0
173.148, 0
173.15, 0
173.152, 0
173.154, 0
173.157, 0
173.159, 0
173.161, 0
173.164, 0
173.166, 0
173.168, 0
173.17, 0
173.173, 0
173.175, 0
173.177, 0
173.18, 0
173.182, 0
173.184, 0
173.186, 0
173.189, 0
173.191, 0
173.193, 0
173.196, 0
173.198, 0
173.2, 0
173.202, 0
173.205, 0
173.207, 0
173.209, 0
173.212, 0
173.214, 0
173.216, 0
173.218, 0
173.221, 0
173.223, 0
173.225, 0
173.228, 0
173.23, 0
173.232, 0
173.234, 0
173.237, 0
173.239, 0
173.241, 0
173.244, 0
173.246, 0
173.248, 0
173.25, 0
173.253, 0
173.255, 0
173.257, 0
173.26, 0
173.262, 0
173.264, 0
173.266, 0
173.269, 0
173.271, 0
173.273, 0
173.276, 0
173.278, 0
173.28, 0
173.282, 0
173.285, 0
173.287, 0
173.289, 0
173.292, 0
173.294, 0
173.296, 0
173.299, 0
173.301, 0
173.303, 0
173.305, 0
173.308, 0
173.31, 0
173.312, 0
173.315, 0
173.317, 0
173.319, 0
173.321, 0
173.324, 0
173.326, 0
173.328, 0
173.331, 0
173.333, 0
173.335, 0
173.337, 0
173.34, 0
173.342, 0
173.344, 0
173.347, 0
173.349, 0
173.351, 0
173.353, 0
173.356, 0
173.358, 0
173.36, 0
173.363, 0
173.365, 0
173.367, 0
173.369, 0
173.372, 0
173.374, 0
173.376, 0
173.379, 0
173.381, 0
173.383, 0
173.385, 0
173.388, 0
173.39, 0
173.392, 0
173.395, 0
173.397, 0
173.399, 0
173.401, 0
173.404, 0
173.406, 0
173.408, 0
173.411, 0
173.413, 0
173.415, 0
173.417, 0
173.42, 0
173.422, 0
173.424, 0
173.427, 0
173.429, 0
173.431, 0
173.433, 0
173.436, 0
173.438, 0
173.44, 0
173.443, 0
173.445, 0
173.447, 0
173.45, 0
173.452, 0
173.454, 0
173.456, 0
173.459, 0
173.461, 0
173.463, 0
173.466, 0
173.468, 0
173.47, 0
173.472, 0
173.475, 0
173.477, 0
173.479, 0
173.482, 0
173.484, 0
173.486, 0
173.488, 0
173.491, 0
173.493, 0
173.495, 0
173.498, 0
173.5, 0
173.502, 0
173.504, 0
173.507, 0
173.509, 0
173.511, 0
173.514, 0
173.516, 0
173.518, 0
173.52, 0
173.523, 0
173.525, 0
173.527, 0
173.53, 0
173.532, 0
173.534, 0
173.536, 0
173.539, 0
173.541, 0
173.543, 0
173.546, 0
173.548, 0
173.55, 0
173.552, 0
173.555, 0
173.557, 0
173.559, 0
173.562, 0
173.564, 0
173.566, 0
173.568, 0
173.571, 0
173.573, 0
173.575, 0
173.578, 0
173.58, 0
173.582, 0
173.584, 0
173.587, 0
173.589, 0
173.591, 0
173.594, 0
173.596, 0
173.598, 0
173.601, 0
173.603, 0
173.605, 0
173.607, 0
173.61, 0
173.612, 0
173.614, 0
173.617, 0
173.619, 0
173.621, 0
173.623, 0
173.626, 0
173.628, 0
173.63, 0
173.633, 0
173.635, 0
173.637, 0
173.639, 0
173.642, 0
173.644, 0
173.646, 0
173.649, 0
173.651, 0
173.653, 0
173.655, 0
173.658, 0
173.66, 0
173.662, 0
173.665, 0
173.667, 0
173.669, 0
173.671, 0
173.674, 0
173.676, 0
173.678, 0
173.681, 0
173.683, 0
173.685, 0
173.687, 0
173.69, 0
173.692, 0
173.694, 0
173.697, 0
173.699, 0
173.701, 0
173.703, 0
173.706, 0
173.708, 0
173.71, 0
173.713, 0
173.715, 0
173.717, 0
173.719, 0
173.722, 0
173.724, 0
173.726, 0
173.729, 0
173.731, 0
173.733, 0
173.735, 0
173.738, 0
173.74, 0
173.742, 0
173.745, 0
173.747, 0
173.749, 0
173.752, 0
173.754, 0
173.756, 0
173.758, 0
173.761, 0
173.763, 0
173.765, 0
173.768, 0
173.77, 0
173.772, 0
173.774, 0
173.777, 0
173.779, 0
173.781, 0
173.784, 0
173.786, 0
173.788, 0
173.79, 0
173.793, 0
173.795, 0
173.797, 0
173.8, 0
173.802, 0
173.804, 0
173.806, 0
173.809, 0
173.811, 0
173.813, 0
173.816, 0
173.818, 0
173.82, 0
173.822, 0
173.825, 0
173.827, 0
173.829, 0
173.832, 0
173.834, 0
173.836, 0
173.838, 0
173.841, 0
173.843, 0
173.845, 0
173.848, 0
173.85, 0
173.852, 0
173.854, 0
173.857, 0
173.859, 0
173.861, 0
173.864, 0
173.866, 0
173.868, 0
173.87, 0
173.873, 0
173.875, 0
173.877, 0
173.88, 0
173.882, 0
173.884, 0
173.886, 0
173.889, 0
173.891, 0
173.893, 0
173.896, 0
173.898, 0
173.9, 0
173.903, 0
173.905, 0
173.907, 0
173.909, 0
173.912, 0
173.914, 0
173.916, 0
173.919, 0
173.921, 0
173.923, 0
173.925, 0
173.928, 0
173.93, 0
173.932, 0
173.935, 0
173.937, 0
173.939, 0
173.941, 0
173.944, 0
173.946, 0
173.948, 0
173.951, 0
173.953, 0
173.955, 0
173.957, 0
173.96, 0
173.962, 0
173.964, 0
173.967, 0
173.969, 0
173.971, 0
173.973, 0
173.976, 0
173.978, 0
173.98, 0
173.983, 0
173.985, 0
173.987, 0
173.989, 0
173.992, 0
173.994, 0
173.996, 0
173.999, 0
174.001, 0
174.003, 0
174.005, 0
174.008, 0
174.01, 0
174.012, 0
174.015, 0
174.017, 0
174.019, 0
174.021, 0
174.024, 0
174.026, 0
174.028, 0
174.031, 0
174.033, 0
174.035, 0
174.037, 0
174.04, 0
174.042, 0
174.044, 0
174.047, 0
174.049, 0
174.051, 0
174.054, 0
174.056, 0
174.058, 0
174.06, 0
174.063, 0
174.065, 0
174.067, 0
174.07, 0
174.072, 0
174.074, 0
174.076, 0
174.079, 0
174.081, 0
174.083, 0
174.086, 0
174.088, 0
174.09, 0
174.092, 0
174.095, 0
174.097, 0
174.099, 0
174.102, 0
174.104, 0
174.106, 0
174.108, 0
174.111, 0
174.113, 0
174.115, 0
174.118, 0
174.12, 0
174.122, 0
174.124, 0
174.127, 0
174.129, 0
174.131, 0
174.134, 0
174.136, 0
174.138, 0
174.14, 0
174.143, 0
174.145, 0
174.147, 0
174.15, 0
174.152, 0
174.154, 0
174.156, 0
174.159, 0
174.161, 0
174.163, 0
174.166, 0
174.168, 0
174.17, 0
174.172, 0
174.175, 0
174.177, 0
174.179, 0
174.182, 0
174.184, 0
174.186, 0
174.188, 0
174.191, 0
174.193, 0
174.195, 0
174.198, 0
174.2, 0
174.202, 0
174.205, 0
174.207, 0
174.209, 0
174.211, 0
174.214, 0
174.216, 0
174.218, 0
174.221, 0
174.223, 0
174.225, 0
174.227, 0
174.23, 0
174.232, 0
174.234, 0
174.237, 0
174.239, 0
174.241, 0
174.243, 0
174.246, 0
174.248, 0
174.25, 0
174.253, 0
174.255, 0
174.257, 0
174.259, 0
174.262, 0
174.264, 0
174.266, 0
174.269, 0
174.271, 0
174.273, 0
174.275, 0
174.278, 0
174.28, 0
174.282, 0
174.285, 0
174.287, 0
174.289, 0
174.291, 0
174.294, 0
174.296, 0
174.298, 0
174.301, 0
174.303, 0
174.305, 0
174.307, 0
174.31, 0
174.312, 0
174.314, 0
174.317, 0
174.319, 0
174.321, 0
174.323, 0
174.326, 0
174.328, 0
174.33, 0
174.333, 0
174.335, 0
174.337, 0
174.339, 0
174.342, 0
174.344, 0
174.346, 0
174.349, 0
174.351, 0
174.353, 0
174.356, 0
174.358, 0
174.36, 0
174.362, 0
174.365, 0
174.367, 0
174.369, 0
174.372, 0
174.374, 0
174.376, 0
174.378, 0
174.381, 0
174.383, 0
174.385, 0
174.388, 0
174.39, 0
174.392, 0
174.394, 0
174.397, 0
174.399, 0
174.401, 0
174.404, 0
174.406, 0
174.408, 0
174.41, 0
174.413, 0
174.415, 0
174.417, 0
174.42, 0
174.422, 0
174.424, 0
174.426, 0
174.429, 0
174.431, 0
174.433, 0
174.436, 0
174.438, 0
174.44, 0
174.442, 0
174.445, 0
174.447, 0
174.449, 0
174.452, 0
174.454, 0
174.456, 0
174.458, 0
174.461, 0
174.463, 0
174.465, 0
174.468, 0
174.47, 0
174.472, 0
174.474, 0
174.477, 0
174.479, 0
174.481, 0
174.484, 0
174.486, 0
174.488, 0
174.49, 0
174.493, 0
174.495, 0
174.497, 0
174.5, 0
174.502, 0
174.504, 0
174.507, 0
174.509, 0
174.511, 0
174.513, 0
174.516, 0
174.518, 0
174.52, 0
174.523, 0
174.525, 0
174.527, 0
174.529, 0
174.532, 0
174.534, 0
174.536, 0
174.539, 0
174.541, 0
174.543, 0
174.545, 0
174.548, 0
174.55, 0
174.552, 0
174.555, 0
174.557, 0
174.559, 0
174.561, 0
174.564, 0
174.566, 0
174.568, 0
174.571, 0
174.573, 0
174.575, 0
174.577, 0
174.58, 0
174.582, 0
174.584, 0
174.587, 0
174.589, 0
174.591, 0
174.593, 0
174.596, 0
174.598, 0
174.6, 0
174.603, 0
174.605, 0
174.607, 0
174.609, 0
174.612, 0
174.614, 0
174.616, 0
174.619, 0
174.621, 0
174.623, 0
174.625, 0
174.628, 0
174.63, 0
174.632, 0
174.635, 0
174.637, 0
174.639, 0
174.641, 0
174.644, 0
174.646, 0
174.648, 0
174.651, 0
174.653, 0
174.655, 0
174.658, 0
174.66, 0
174.662, 0
174.664, 0
174.667, 0
174.669, 0
174.671, 0
174.674, 0
174.676, 0
174.678, 0
174.68, 0
174.683, 0
174.685, 0
174.687, 0
174.69, 0
174.692, 0
174.694, 0
174.696, 0
174.699, 0
174.701, 0
174.703, 0
174.706, 0
174.708, 0
174.71, 0
174.712, 0
174.715, 0
174.717, 0
174.719, 0
174.722, 0
174.724, 0
174.726, 0
174.728, 0
174.731, 0
174.733, 0
174.735, 0
174.738, 0
174.74, 0
174.742, 0
174.744, 0
174.747, 0
174.749, 0
174.751, 0
174.754, 0
174.756, 0
174.758, 0
174.76, 0
174.763, 0
174.765, 0
174.767, 0
174.77, 0
174.772, 0
174.774, 0
174.776, 0
174.779, 0
174.781, 0
174.783, 0
174.786, 0
174.788, 0
174.79, 0
174.792, 0
174.795, 0
174.797, 0
174.799, 0
174.802, 0
174.804, 0
174.806, 0
174.809, 0
174.811, 0
174.813, 0
174.815, 0
174.818, 0
174.82, 0
174.822, 0
174.825, 0
174.827, 0
174.829, 0
174.831, 0
174.834, 0
174.836, 0
174.838, 0
174.841, 0
174.843, 0
174.845, 0
174.847, 0
174.85, 0
174.852, 0
174.854, 0
174.857, 0
174.859, 0
174.861, 0
174.863, 0
174.866, 0
174.868, 0
174.87, 0
174.873, 0
174.875, 0
174.877, 0
174.879, 0
174.882, 0
174.884, 0
174.886, 0
174.889, 0
174.891, 0
174.893, 0
174.895, 0
174.898, 0
174.9, 0
174.902, 0
174.905, 0
174.907, 0
174.909, 0
174.911, 0
174.914, 0
174.916, 0
174.918, 0
174.921, 0
174.923, 0
174.925, 0
174.927, 0
174.93, 0
174.932, 0
174.934, 0
174.937, 0
174.939, 0
174.941, 0
174.943, 0
174.946, 0
174.948, 0
174.95, 0
174.953, 0
174.955, 0
174.957, 0
174.96, 0
174.962, 0
174.964, 0
174.966, 0
174.969, 0
174.971, 0
174.973, 0
174.976, 0
174.978, 0
174.98, 0
174.982, 0
174.985, 0
174.987, 0
174.989, 0
174.992, 0
174.994, 0
174.996, 0
174.998, 0
175.001, 0
175.003, 0
175.005, 0
175.008, 0
175.01, 0
175.012, 0
175.014, 0
175.017, 0
175.019, 0
175.021, 0
175.024, 0
175.026, 0
175.028, 0
175.03, 0
175.033, 0
175.035, 0
175.037, 0
175.04, 0
175.042, 0
175.044, 0
175.046, 0
175.049, 0
175.051, 0
175.053, 0
175.056, 0
175.058, 0
175.06, 0
175.062, 0
175.065, 0
175.067, 0
175.069, 0
175.072, 0
175.074, 0
175.076, 0
175.078, 0
175.081, 0
175.083, 0
175.085, 0
175.088, 0
175.09, 0
175.092, 0
175.094, 0
175.097, 0
175.099, 0
175.101, 0
175.104, 0
175.106, 0
175.108, 0
175.111, 0
175.113, 0
175.115, 0
175.117, 0
175.12, 0
175.122, 0
175.124, 0
175.127, 0
175.129, 0
175.131, 0
175.133, 0
175.136, 0
175.138, 0
175.14, 0
175.143, 0
175.145, 0
175.147, 0
175.149, 0
175.152, 0
175.154, 0
175.156, 0
175.159, 0
175.161, 0
175.163, 0
175.165, 0
175.168, 0
175.17, 0
175.172, 0
175.175, 0
175.177, 0
175.179, 0
175.181, 0
175.184, 0
175.186, 0
175.188, 0
175.191, 0
175.193, 0
175.195, 0
175.197, 0
175.2, 0
175.202, 0
175.204, 0
175.207, 0
175.209, 0
175.211, 0
175.213, 0
175.216, 0
175.218, 0
175.22, 0
175.223, 0
175.225, 0
175.227, 0
175.229, 0
175.232, 0
175.234, 0
175.236, 0
175.239, 0
175.241, 0
175.243, 0
175.245, 0
175.248, 0
175.25, 0
175.252, 0
175.255, 0
175.257, 0
175.259, 0
175.262, 0
175.264, 0
175.266, 0
175.268, 0
175.271, 0
175.273, 0
175.275, 0
175.278, 0
175.28, 0
175.282, 0
175.284, 0
175.287, 0
175.289, 0
175.291, 0
175.294, 0
175.296, 0
175.298, 0
175.3, 0
175.303, 0
175.305, 0
175.307, 0
175.31, 0
175.312, 0
175.314, 0
175.316, 0
175.319, 0
175.321, 0
175.323, 0
175.326, 0
175.328, 0
175.33, 0
175.332, 0
175.335, 0
175.337, 0
175.339, 0
175.342, 0
175.344, 0
175.346, 0
175.348, 0
175.351, 0
175.353, 0
175.355, 0
175.358, 0
175.36, 0
175.362, 0
175.364, 0
175.367, 0
175.369, 0
175.371, 0
175.374, 0
175.376, 0
175.378, 0
175.38, 0
175.383, 0
175.385, 0
175.387, 0
175.39, 0
175.392, 0
175.394, 0
175.396, 0
175.399, 0
175.401, 0
175.403, 0
175.406, 0
175.408, 0
175.41, 0
175.413, 0
175.415, 0
175.417, 0
175.419, 0
175.422, 0
175.424, 0
175.426, 0
175.429, 0
175.431, 0
175.433, 0
175.435, 0
175.438, 0
175.44, 0
175.442, 0
175.445, 0
175.447, 0
175.449, 0
175.451, 0
175.454, 0
175.456, 0
175.458, 0
175.461, 0
175.463, 0
175.465, 0
175.467, 0
175.47, 0
175.472, 0
175.474, 0
175.477, 0
175.479, 0
175.481, 0
175.483, 0
175.486, 0
175.488, 0
175.49, 0
175.493, 0
175.495, 0
175.497, 0
175.499, 0
175.502, 0
175.504, 0
175.506, 0
175.509, 0
175.511, 0
175.513, 0
175.515, 0
175.518, 0
175.52, 0
175.522, 0
175.525, 0
175.527, 0
175.529, 0
175.531, 0
175.534, 0
175.536, 0
175.538, 0
175.541, 0
175.543, 0
175.545, 0
175.547, 0
175.55, 0
175.552, 0
175.554, 0
175.557, 0
175.559, 0
175.561, 0
175.564, 0
175.566, 0
175.568, 0
175.57, 0
175.573, 0
175.575, 0
175.577, 0
175.58, 0
175.582, 0
175.584, 0
175.586, 0
175.589, 0
175.591, 0
175.593, 0
175.596, 0
175.598, 0
175.6, 0
175.602, 0
175.605, 0
175.607, 0
175.609, 0
175.612, 0
175.614, 0
175.616, 0
175.618, 0
175.621, 0
175.623, 0
175.625, 0
175.628, 0
175.63, 0
175.632, 0
175.634, 0
175.637, 0
175.639, 0
175.641, 0
175.644, 0
175.646, 0
175.648, 0
175.65, 0
175.653, 0
175.655, 0
175.657, 0
175.66, 0
175.662, 0
175.664, 0
175.666, 0
175.669, 0
175.671, 0
175.673, 0
175.676, 0
175.678, 0
175.68, 0
175.682, 0
175.685, 0
175.687, 0
175.689, 0
175.692, 0
175.694, 0
175.696, 0
175.699, 0
175.701, 0
175.703, 0
175.705, 0
175.708, 0
175.71, 0
175.712, 0
175.715, 0
175.717, 0
175.719, 0
175.721, 0
175.724, 0
175.726, 0
175.728, 0
175.731, 0
175.733, 0
175.735, 0
175.737, 0
175.74, 0
175.742, 0
175.744, 0
175.747, 0
175.749, 0
175.751, 0
175.753, 0
175.756, 0
175.758, 0
175.76, 0
175.763, 0
175.765, 0
175.767, 0
175.769, 0
175.772, 0
175.774, 0
175.776, 0
175.779, 0
175.781, 0
175.783, 0
175.785, 0
175.788, 0
175.79, 0
175.792, 0
175.795, 0
175.797, 0
175.799, 0
175.801, 0
175.804, 0
175.806, 0
175.808, 0
175.811, 0
175.813, 0
175.815, 0
175.817, 0
175.82, 0
175.822, 0
175.824, 0
175.827, 0
175.829, 0
175.831, 0
175.833, 0
175.836, 0
175.838, 0
175.84, 0
175.843, 0
175.845, 0
175.847, 0
175.85, 0
175.852, 0
175.854, 0
175.856, 0
175.859, 0
175.861, 0
175.863, 0
175.866, 0
175.868, 0
175.87, 0
175.872, 0
175.875, 0
175.877, 0
175.879, 0
175.882, 0
175.884, 0
175.886, 0
175.888, 0
175.891, 0
175.893, 0
175.895, 0
175.898, 0
175.9, 0
175.902, 0
175.904, 0
175.907, 0
175.909, 0
175.911, 0
175.914, 0
175.916, 0
175.918, 0
175.92, 0
175.923, 0
175.925, 0
175.927, 0
175.93, 0
175.932, 0
175.934, 0
175.936, 0
175.939, 0
175.941, 0
175.943, 0
175.946, 0
175.948, 0
175.95, 0
175.952, 0
175.955, 0
175.957, 0
175.959, 0
175.962, 0
175.964, 0
175.966, 0
175.968, 0
175.971, 0
175.973, 0
175.975, 0
175.978, 0
175.98, 0
175.982, 0
175.984, 0
175.987, 0
175.989, 0
175.991, 0
175.994, 0
175.996, 0
175.998, 0
176.001, 0
176.003, 0
176.005, 0
176.007, 0
176.01, 0
176.012, 0
176.014, 0
176.017, 0
176.019, 0
176.021, 0
176.023, 0
176.026, 0
176.028, 0
176.03, 0
176.033, 0
176.035, 0
176.037, 0
176.039, 0
176.042, 0
176.044, 0
176.046, 0
176.049, 0
176.051, 0
176.053, 0
176.055, 0
176.058, 0
176.06, 0
176.062, 0
176.065, 0
176.067, 0
