121.1_0_331:E: Re(Ez) vs t, x=1.211e-07(m), y=0(m), z=3.31e-07(m) 

t(fs), Re(Ez)
196.942, 0.0350217
196.944, 0.0358583
196.946, 0.0366894
196.948, 0.0375137
196.951, 0.0383168
196.953, 0.0391231
196.955, 0.0399136
196.958, 0.040702
196.96, 0.0414744
196.962, 0.0422369
196.964, 0.0429789
196.967, 0.0437175
196.969, 0.0444406
196.971, 0.0451468
196.974, 0.0458393
196.976, 0.046518
196.978, 0.0471695
196.98, 0.0478136
196.983, 0.0484156
196.985, 0.0490202
196.987, 0.0495959
196.99, 0.0501474
196.992, 0.0506802
196.994, 0.051177
196.996, 0.0516683
196.999, 0.0521176
197.001, 0.0525559
197.003, 0.0529578
197.006, 0.0533302
197.008, 0.0536907
197.01, 0.0540042
197.012, 0.0542954
197.015, 0.0545606
197.017, 0.0548075
197.019, 0.0550309
197.022, 0.0552108
197.024, 0.0553712
197.026, 0.0554987
197.028, 0.0556061
197.031, 0.0556913
197.033, 0.0557579
197.035, 0.0557971
197.038, 0.0557918
197.04, 0.0557871
197.042, 0.0557576
197.045, 0.0556964
197.047, 0.055608
197.049, 0.0555205
197.051, 0.055417
197.054, 0.0552842
197.056, 0.0551378
197.058, 0.0549748
197.061, 0.0547854
197.063, 0.0545931
197.065, 0.0544059
197.067, 0.0541847
197.07, 0.0539666
197.072, 0.0537405
197.074, 0.053486
197.077, 0.0532338
197.079, 0.0529779
197.081, 0.0527015
197.083, 0.0524216
197.086, 0.0521206
197.088, 0.0518398
197.09, 0.0515389
197.093, 0.0512255
197.095, 0.0508991
197.097, 0.0505823
197.099, 0.0502485
197.102, 0.0499108
197.104, 0.0495518
197.106, 0.0491911
197.109, 0.0488196
197.111, 0.0484448
197.113, 0.0480554
197.115, 0.0476431
197.118, 0.047236
197.12, 0.0468033
197.122, 0.0463563
197.125, 0.0458943
197.127, 0.0454234
197.129, 0.0449322
197.131, 0.0444278
197.134, 0.0438954
197.136, 0.0433391
197.138, 0.0427883
197.141, 0.0422027
197.143, 0.0415922
197.145, 0.0409488
197.147, 0.0402937
197.15, 0.0396295
197.152, 0.0389424
197.154, 0.0382274
197.157, 0.037482
197.159, 0.0367264
197.161, 0.0359247
197.163, 0.035107
197.166, 0.0342915
197.168, 0.0334318
197.17, 0.0325706
197.173, 0.0316811
197.175, 0.0307711
197.177, 0.0298231
197.179, 0.0288752
197.182, 0.0279254
197.184, 0.0269339
197.186, 0.0259396
197.189, 0.0249247
197.191, 0.023896
197.193, 0.0228657
197.196, 0.0218128
197.198, 0.0207569
197.2, 0.0196924
197.202, 0.0186349
197.205, 0.0175466
197.207, 0.0164635
197.209, 0.0153777
197.212, 0.0142967
197.214, 0.0132182
197.216, 0.0121266
197.218, 0.0110368
197.221, 0.00994008
197.223, 0.00886021
197.225, 0.00778584
197.228, 0.00671499
197.23, 0.00563668
197.232, 0.00457134
197.234, 0.00351394
197.237, 0.00246283
197.239, 0.00140411
197.241, 0.000366164
197.244, -0.000675851
197.246, -0.00172934
197.248, -0.00275588
197.25, -0.00378363
197.253, -0.00481773
197.255, -0.00584074
197.257, -0.0068547
197.26, -0.00786899
197.262, -0.00889285
197.264, -0.00991879
197.266, -0.010934
197.269, -0.0119738
197.271, -0.0129952
197.273, -0.0140127
197.276, -0.0150411
197.278, -0.0160872
197.28, -0.0171372
197.282, -0.018195
197.285, -0.0192593
197.287, -0.020329
197.289, -0.0214044
197.292, -0.0224839
197.294, -0.0235789
197.296, -0.0247008
197.298, -0.0258286
197.301, -0.0269471
197.303, -0.0280849
197.305, -0.0292336
197.308, -0.030408
197.31, -0.0315702
197.312, -0.032745
197.314, -0.033941
197.317, -0.035149
197.319, -0.0363588
197.321, -0.0375683
197.324, -0.0387759
197.326, -0.0399824
197.328, -0.0412139
197.33, -0.0424412
197.333, -0.043653
197.335, -0.0448791
197.337, -0.0460867
197.34, -0.0472994
197.342, -0.0485064
197.344, -0.0496934
197.347, -0.0508746
197.349, -0.0520262
197.351, -0.0531784
197.353, -0.0543084
197.356, -0.0554295
197.358, -0.056514
197.36, -0.0575635
197.363, -0.0586109
197.365, -0.059633
197.367, -0.0606309
197.369, -0.0615769
197.372, -0.0625089
197.374, -0.063409
197.376, -0.0642717
197.379, -0.0650937
197.381, -0.0658842
197.383, -0.0666554
197.385, -0.0673752
197.388, -0.0680592
197.39, -0.0687198
197.392, -0.0693247
197.395, -0.069903
197.397, -0.0704573
197.399, -0.070977
197.401, -0.0714368
197.404, -0.0718727
197.406, -0.0722792
197.408, -0.0726487
197.411, -0.0729939
197.413, -0.0733095
197.415, -0.0735969
197.417, -0.0738574
197.42, -0.0740882
197.422, -0.0742953
197.424, -0.0744841
197.427, -0.0746435
197.429, -0.0747846
197.431, -0.0749089
197.433, -0.0750259
197.436, -0.0751239
197.438, -0.0752045
197.44, -0.0752828
197.443, -0.0753557
197.445, -0.0753849
197.447, -0.0754261
197.449, -0.0754723
197.452, -0.0754972
197.454, -0.075527
197.456, -0.0755572
197.459, -0.0755767
197.461, -0.0755936
197.463, -0.075608
197.465, -0.0756266
197.468, -0.0756402
197.47, -0.0756543
197.472, -0.0756698
197.475, -0.0756884
197.477, -0.0756925
197.479, -0.0756913
197.481, -0.0756861
197.484, -0.0756893
197.486, -0.0756814
197.488, -0.0756676
197.491, -0.075651
197.493, -0.075618
197.495, -0.0755803
197.498, -0.0755308
197.5, -0.0754808
197.502, -0.0753944
197.504, -0.0752922
197.507, -0.0751973
197.509, -0.0750715
197.511, -0.0749254
197.514, -0.0747688
197.516, -0.0745798
197.518, -0.0743636
197.52, -0.0741256
197.523, -0.0738502
197.525, -0.0735647
197.527, -0.073251
197.53, -0.0729126
197.532, -0.0725261
197.534, -0.0721306
197.536, -0.0716995
197.539, -0.0712249
197.541, -0.0707186
197.543, -0.0702042
197.546, -0.0696428
197.548, -0.0690374
197.55, -0.0684183
197.552, -0.0677661
197.555, -0.0670836
197.557, -0.0663701
197.559, -0.0656327
197.562, -0.0648599
197.564, -0.0640528
197.566, -0.0632286
197.568, -0.0623761
197.571, -0.0614969
197.573, -0.0606095
197.575, -0.0597096
197.578, -0.0587705
197.58, -0.0578048
197.582, -0.0568346
197.584, -0.0558429
197.587, -0.0548355
197.589, -0.0538175
197.591, -0.0527989
197.594, -0.0517702
197.596, -0.0507275
197.598, -0.0496846
197.6, -0.048622
197.603, -0.0475668
197.605, -0.0464947
197.607, -0.0454301
197.61, -0.0443754
197.612, -0.0432989
197.614, -0.0422314
197.616, -0.0411569
197.619, -0.0400826
197.621, -0.0390159
197.623, -0.0379445
197.626, -0.0368723
197.628, -0.0358106
197.63, -0.0347372
197.633, -0.0336771
197.635, -0.0326058
197.637, -0.0315432
197.639, -0.0304567
197.642, -0.0293786
197.644, -0.0283114
197.646, -0.0272379
197.649, -0.0261504
197.651, -0.0250592
197.653, -0.0239777
197.655, -0.0228803
197.658, -0.0217739
197.66, -0.0206534
197.662, -0.0195216
197.665, -0.0183771
197.667, -0.017223
197.669, -0.0160735
197.671, -0.0149126
197.674, -0.0137215
197.676, -0.0125239
197.678, -0.0112946
197.681, -0.0100783
197.683, -0.00882134
197.685, -0.00756489
197.687, -0.00629123
197.69, -0.00498873
197.692, -0.00368833
197.694, -0.00234006
197.697, -0.00102417
197.699, 0.000330852
197.701, 0.00170637
197.703, 0.0030835
197.706, 0.00447753
197.708, 0.00588192
197.71, 0.00730842
197.713, 0.00871753
197.715, 0.0101512
197.717, 0.0115895
197.719, 0.0130417
197.722, 0.0145025
197.724, 0.0159552
197.726, 0.0174156
197.729, 0.0188581
197.731, 0.0203086
197.733, 0.0217669
197.735, 0.0232131
197.738, 0.0246655
197.74, 0.0260891
197.742, 0.0275028
197.745, 0.0288983
197.747, 0.0302942
197.749, 0.0316867
197.751, 0.0330465
197.754, 0.0343878
197.756, 0.0357205
197.758, 0.0370254
197.761, 0.038317
197.763, 0.0395774
197.765, 0.0408091
197.767, 0.0420273
197.77, 0.0432194
197.772, 0.0443871
197.774, 0.0455331
197.777, 0.0466506
197.779, 0.0477452
197.781, 0.0487947
197.784, 0.049831
197.786, 0.050852
197.788, 0.0518252
197.79, 0.0527852
197.793, 0.0537294
197.795, 0.0546498
197.797, 0.0555344
197.8, 0.056384
197.802, 0.0572154
197.804, 0.0580313
197.806, 0.0588361
197.809, 0.059624
197.811, 0.0603722
197.813, 0.0611118
197.816, 0.061838
197.818, 0.0625388
197.82, 0.063233
197.822, 0.0638986
197.825, 0.0645522
197.827, 0.0651945
197.829, 0.0658261
197.832, 0.0664585
197.834, 0.0670739
197.836, 0.0676725
197.838, 0.0682619
197.841, 0.0688426
197.843, 0.0694163
197.845, 0.0699799
197.848, 0.0705406
197.85, 0.0710751
197.852, 0.071621
197.854, 0.0721513
197.857, 0.0726807
197.859, 0.0731941
197.861, 0.073711
197.864, 0.0742027
197.866, 0.0746805
197.868, 0.075167
197.87, 0.0756457
197.873, 0.0761287
197.875, 0.0765677
197.877, 0.0770026
197.88, 0.077427
197.882, 0.0778372
197.884, 0.078244
197.886, 0.0786375
197.889, 0.0789992
197.891, 0.0793493
197.893, 0.0797013
197.896, 0.0800171
197.898, 0.0803312
197.9, 0.0806167
197.902, 0.080875
197.905, 0.0811165
197.907, 0.0813342
197.909, 0.0815438
197.912, 0.0817258
197.914, 0.0818848
197.916, 0.0820318
197.918, 0.0821444
197.921, 0.0822207
197.923, 0.0822774
197.925, 0.0823253
197.928, 0.0823347
197.93, 0.0823401
197.932, 0.0823062
197.935, 0.0822384
197.937, 0.0821489
197.939, 0.0820551
197.941, 0.0819287
197.944, 0.0817711
197.946, 0.081596
197.948, 0.0814005
197.951, 0.0811776
197.953, 0.0809386
197.955, 0.0806816
197.957, 0.0804055
197.96, 0.080098
197.962, 0.0797753
197.964, 0.0794409
197.967, 0.0790793
197.969, 0.0787122
197.971, 0.0783246
197.973, 0.0779223
197.976, 0.0774965
197.978, 0.077082
197.98, 0.0766317
197.983, 0.0761852
197.985, 0.075716
197.987, 0.0752415
197.989, 0.0747555
197.992, 0.0742657
197.994, 0.0737506
197.996, 0.0732258
197.999, 0.0727113
198.001, 0.0722052
198.003, 0.0716742
198.005, 0.0711329
198.008, 0.070588
198.01, 0.0700373
198.012, 0.069474
198.015, 0.0689191
198.017, 0.0683647
198.019, 0.0678132
198.021, 0.0672354
198.024, 0.0666622
198.026, 0.0660953
198.028, 0.0655246
198.031, 0.0649584
198.033, 0.0643921
198.035, 0.0638109
198.037, 0.0632241
198.04, 0.0626615
198.042, 0.0620767
198.044, 0.061495
198.047, 0.0609156
198.049, 0.0603377
198.051, 0.0597588
198.053, 0.0591714
198.056, 0.0586009
198.058, 0.0580293
198.06, 0.0574526
198.063, 0.05688
198.065, 0.0563257
198.067, 0.0557638
198.069, 0.0551909
198.072, 0.0546221
198.074, 0.0540536
198.076, 0.0535048
198.079, 0.0529586
198.081, 0.0524007
198.083, 0.0518478
198.086, 0.0512986
198.088, 0.0507629
198.09, 0.0502297
198.092, 0.0497036
198.095, 0.049162
198.097, 0.0486415
198.099, 0.0481224
198.102, 0.0476089
198.104, 0.0471097
198.106, 0.0465917
198.108, 0.0460933
198.111, 0.0455948
198.113, 0.0450918
198.115, 0.0446092
198.118, 0.0441279
198.12, 0.043656
198.122, 0.0431749
198.124, 0.0427078
198.127, 0.0422358
198.129, 0.04175
198.131, 0.0412923
198.134, 0.040828
198.136, 0.0403645
198.138, 0.0398933
198.14, 0.039429
198.143, 0.0389689
198.145, 0.038507
198.147, 0.038029
198.15, 0.0375596
198.152, 0.0370794
198.154, 0.0366028
198.156, 0.0361253
198.159, 0.0356314
198.161, 0.0351415
198.163, 0.0346479
198.166, 0.0341376
198.168, 0.0336327
198.17, 0.0330973
198.172, 0.0325596
198.175, 0.0320176
198.177, 0.0314804
198.179, 0.0309287
198.182, 0.0303558
198.184, 0.0297903
198.186, 0.0292099
198.188, 0.0285906
198.191, 0.0279826
198.193, 0.0273614
198.195, 0.0267467
198.198, 0.026109
198.2, 0.0254474
198.202, 0.0247891
198.204, 0.0241201
198.207, 0.0234377
198.209, 0.0227376
198.211, 0.0220506
198.214, 0.0213405
198.216, 0.0206202
198.218, 0.0198926
198.22, 0.0191732
198.223, 0.018439
198.225, 0.0177021
198.227, 0.0169494
198.23, 0.0161944
198.232, 0.0154365
198.234, 0.0146904
198.237, 0.013943
198.239, 0.0131763
198.241, 0.0124149
198.243, 0.0116617
198.246, 0.0108964
198.248, 0.0101289
198.25, 0.00937692
198.253, 0.00862377
198.255, 0.00786512
198.257, 0.007114
198.259, 0.00637977
198.262, 0.00563785
198.264, 0.00490065
198.266, 0.00416652
198.269, 0.0034402
198.271, 0.00272162
198.273, 0.00200834
198.275, 0.00129958
198.278, 0.00059358
198.28, -9.87304e-05
198.282, -0.000804208
198.285, -0.00149764
198.287, -0.00217463
198.289, -0.00285189
198.291, -0.00352681
198.294, -0.0042094
198.296, -0.00488342
198.298, -0.00554331
198.301, -0.00622161
198.303, -0.00688074
198.305, -0.00753845
198.307, -0.00821103
198.31, -0.00888084
198.312, -0.0095472
198.314, -0.0102135
198.317, -0.0108804
198.319, -0.0115521
198.321, -0.0122316
198.323, -0.0129198
198.326, -0.0136156
198.328, -0.0143086
198.33, -0.0150147
198.333, -0.0157145
198.335, -0.0164196
198.337, -0.0171328
198.339, -0.0178535
198.342, -0.0185955
198.344, -0.0193353
198.346, -0.0200801
198.349, -0.0208507
198.351, -0.0216249
198.353, -0.0223962
198.355, -0.0231705
198.358, -0.0239544
198.36, -0.0247674
198.362, -0.0255739
198.365, -0.0263857
198.367, -0.0272182
198.369, -0.0280373
198.371, -0.0288705
198.374, -0.0297173
198.376, -0.0305642
198.378, -0.0314188
198.381, -0.0322649
198.383, -0.0331223
198.385, -0.0339857
198.388, -0.0348644
198.39, -0.0357359
198.392, -0.0366004
198.394, -0.0374729
198.397, -0.0383413
198.399, -0.0392032
198.401, -0.040085
198.404, -0.0409616
198.406, -0.0418318
198.408, -0.0426936
198.41, -0.0435511
198.413, -0.0444231
198.415, -0.0452753
198.417, -0.0461459
198.42, -0.0469912
198.422, -0.0478359
198.424, -0.0486883
198.426, -0.0495142
198.429, -0.0503552
198.431, -0.0511807
198.433, -0.05202
198.436, -0.0528373
198.438, -0.0536434
198.44, -0.0544548
198.442, -0.0552601
198.445, -0.0560646
198.447, -0.0568615
198.449, -0.0576625
198.452, -0.0584491
198.454, -0.0592191
198.456, -0.0599881
198.458, -0.0607578
198.461, -0.0615422
198.463, -0.0623005
198.465, -0.0630465
198.468, -0.063804
198.47, -0.0645532
198.472, -0.0653017
198.474, -0.0660388
198.477, -0.0667736
198.479, -0.0675078
198.481, -0.068228
198.484, -0.0689368
198.486, -0.0696507
198.488, -0.0703671
198.49, -0.0710669
198.493, -0.07176
198.495, -0.0724446
198.497, -0.073116
198.5, -0.0737822
198.502, -0.0744386
198.504, -0.0751021
198.506, -0.0757417
198.509, -0.0763775
198.511, -0.0769715
198.513, -0.0775708
198.516, -0.0781569
198.518, -0.078729
198.52, -0.079288
198.522, -0.0798444
198.525, -0.0803627
198.527, -0.0808823
198.529, -0.0813717
198.532, -0.0818412
198.534, -0.0822969
198.536, -0.0827346
198.539, -0.0831555
198.541, -0.0835395
198.543, -0.0839077
198.545, -0.0842737
198.548, -0.0845984
198.55, -0.0848979
198.552, -0.0851837
198.555, -0.0854451
198.557, -0.0856709
198.559, -0.0858937
198.561, -0.0860918
198.564, -0.0862543
198.566, -0.0864086
198.568, -0.086518
198.571, -0.0866107
198.573, -0.0866973
198.575, -0.0867553
198.577, -0.0867815
198.58, -0.0867975
198.582, -0.0867953
198.584, -0.0867679
198.587, -0.0867288
198.589, -0.0866754
198.591, -0.0865916
198.593, -0.0864806
198.596, -0.0863741
198.598, -0.086248
198.6, -0.0861205
198.603, -0.085957
198.605, -0.0857943
198.607, -0.0856224
198.609, -0.0854228
198.612, -0.08522
198.614, -0.0850189
198.616, -0.0847976
198.619, -0.0845845
198.621, -0.0843477
198.623, -0.0840985
198.625, -0.0838453
198.628, -0.0835826
198.63, -0.083323
198.632, -0.0830516
198.635, -0.0827694
198.637, -0.0824695
198.639, -0.0821773
198.641, -0.0818884
198.644, -0.0815798
198.646, -0.0812657
198.648, -0.080937
198.651, -0.0806027
198.653, -0.0802559
198.655, -0.0799093
198.657, -0.0795478
198.66, -0.0791821
198.662, -0.0787926
198.664, -0.078393
198.667, -0.0779647
198.669, -0.077524
198.671, -0.0770969
198.673, -0.0766378
198.676, -0.0761693
198.678, -0.0756725
198.68, -0.0751468
198.683, -0.074614
198.685, -0.0740531
198.687, -0.0734824
198.69, -0.0728904
198.692, -0.0722889
198.694, -0.0716439
198.696, -0.0709587
198.699, -0.0702746
198.701, -0.0695753
198.703, -0.0688315
198.706, -0.0680645
198.708, -0.0672828
198.71, -0.0664656
198.712, -0.0656233
198.715, -0.0647671
198.717, -0.0638877
198.719, -0.0629903
198.722, -0.0620492
198.724, -0.0610859
198.726, -0.0601187
198.728, -0.0591207
198.731, -0.0581126
198.733, -0.0570687
198.735, -0.056007
198.738, -0.0549528
198.74, -0.0538627
198.742, -0.0527586
198.744, -0.0516407
198.747, -0.0505262
198.749, -0.0493786
198.751, -0.0482217
198.754, -0.0470598
198.756, -0.0458889
198.758, -0.0447174
198.76, -0.0435423
198.763, -0.0423496
198.765, -0.0411534
198.767, -0.0399646
198.77, -0.0387579
198.772, -0.0375442
198.774, -0.0363669
198.776, -0.0351702
198.779, -0.0339923
198.781, -0.0327799
198.783, -0.0315715
198.786, -0.0303803
198.788, -0.0291848
198.79, -0.0279926
198.792, -0.0268113
198.795, -0.0256102
198.797, -0.0244138
198.799, -0.0232319
198.802, -0.0220476
198.804, -0.0208466
198.806, -0.0196553
198.808, -0.0184651
198.811, -0.017265
198.813, -0.0160774
198.815, -0.0148623
198.818, -0.013644
198.82, -0.0124168
198.822, -0.0111888
198.824, -0.00995514
198.827, -0.00871159
198.829, -0.00744504
198.831, -0.00617196
198.834, -0.00489097
198.836, -0.00358564
198.838, -0.00227871
198.841, -0.000935575
198.843, 0.000405986
198.845, 0.00177237
198.847, 0.00315557
198.85, 0.00455949
198.852, 0.00597938
198.854, 0.00742047
198.857, 0.00888638
198.859, 0.010385
198.861, 0.0118991
198.863, 0.0134247
198.866, 0.0149602
198.868, 0.016527
198.87, 0.0181202
198.873, 0.0197066
198.875, 0.0213299
198.877, 0.0229546
198.879, 0.0246015
198.882, 0.0262774
198.884, 0.0279597
198.886, 0.029639
198.889, 0.0313432
198.891, 0.0330441
198.893, 0.034759
198.895, 0.0364798
198.898, 0.0381898
198.9, 0.0398952
198.902, 0.0416125
198.905, 0.043334
198.907, 0.0450399
198.909, 0.0467479
198.911, 0.0484386
198.914, 0.0501119
198.916, 0.051763
198.918, 0.0534053
198.921, 0.0550359
198.923, 0.0566614
198.925, 0.0582432
198.927, 0.0598134
198.93, 0.0613526
198.932, 0.0628665
198.934, 0.0643653
198.937, 0.0658295
198.939, 0.0672735
198.941, 0.0686841
198.943, 0.0700745
198.946, 0.0714128
198.948, 0.0727229
198.95, 0.0740074
198.953, 0.0752677
198.955, 0.0765032
198.957, 0.0777086
198.959, 0.0788684
198.962, 0.0800141
198.964, 0.0811111
198.966, 0.0821938
198.969, 0.083242
198.971, 0.0842661
198.973, 0.0852577
198.975, 0.0862393
198.978, 0.0872094
198.98, 0.0881417
198.982, 0.0890556
198.985, 0.0899364
198.987, 0.09081
198.989, 0.091672
198.992, 0.092526
198.994, 0.0933556
198.996, 0.0941852
198.998, 0.0949909
199.001, 0.0957867
199.003, 0.0965788
199.005, 0.0973708
199.008, 0.0981629
199.01, 0.0989407
199.012, 0.099713
199.014, 0.100478
199.017, 0.101232
199.019, 0.102006
199.021, 0.10278
199.024, 0.103541
199.026, 0.104296
199.028, 0.105044
199.03, 0.105804
199.033, 0.106545
199.035, 0.107307
199.037, 0.108063
199.04, 0.108794
199.042, 0.109533
199.044, 0.110253
199.046, 0.110979
199.049, 0.111705
199.051, 0.11241
199.053, 0.113098
199.056, 0.113768
199.058, 0.114421
199.06, 0.115062
199.062, 0.115694
199.065, 0.116307
199.067, 0.116887
199.069, 0.117443
199.072, 0.117976
199.074, 0.118488
199.076, 0.118954
199.078, 0.119403
199.081, 0.119824
199.083, 0.120207
199.085, 0.120536
199.088, 0.120846
199.09, 0.121119
199.092, 0.12134
199.094, 0.121529
199.097, 0.121677
199.099, 0.121774
199.101, 0.121824
199.104, 0.12183
199.106, 0.121802
199.108, 0.121738
199.11, 0.121615
199.113, 0.121441
199.115, 0.121232
199.117, 0.120968
199.12, 0.120655
199.122, 0.120318
199.124, 0.119917
199.126, 0.119474
199.129, 0.119002
199.131, 0.118488
199.133, 0.117949
199.136, 0.117351
199.138, 0.116709
199.14, 0.116035
199.143, 0.115322
199.145, 0.114577
199.147, 0.1138
199.149, 0.113012
199.152, 0.112171
199.154, 0.111304
199.156, 0.110419
199.159, 0.109503
199.161, 0.108564
199.163, 0.1076
199.165, 0.106618
199.168, 0.105613
199.17, 0.104582
199.172, 0.103539
199.175, 0.102483
199.177, 0.101395
199.179, 0.100306
199.181, 0.0991987
199.184, 0.0980762
199.186, 0.0969408
199.188, 0.0957776
199.191, 0.0946207
199.193, 0.0934485
199.195, 0.0922531
199.197, 0.0910527
199.2, 0.0898358
199.202, 0.0885984
199.204, 0.0873428
199.207, 0.0860838
199.209, 0.0848215
199.211, 0.0835291
199.213, 0.0822169
199.216, 0.0808967
199.218, 0.0795618
199.22, 0.0782065
199.223, 0.0768368
199.225, 0.0754411
199.227, 0.0740275
199.229, 0.0726095
199.232, 0.0711595
199.234, 0.0696909
199.236, 0.0681874
199.239, 0.0666626
199.241, 0.0651217
199.243, 0.0635624
199.245, 0.0619872
199.248, 0.0603783
199.25, 0.0587376
199.252, 0.0570785
199.255, 0.0554164
199.257, 0.0537018
199.259, 0.0519769
199.261, 0.0502214
199.264, 0.0484487
199.266, 0.0466492
199.268, 0.0448511
199.271, 0.0430117
199.273, 0.0411443
199.275, 0.0392675
199.277, 0.0373796
199.28, 0.0354567
199.282, 0.0335362
199.284, 0.031585
199.287, 0.0296304
199.289, 0.0276683
199.291, 0.0256984
199.294, 0.0237082
199.296, 0.0217076
199.298, 0.0196907
199.3, 0.0176893
199.303, 0.0156812
199.305, 0.0136693
199.307, 0.011667
199.31, 0.00965403
199.312, 0.00764121
199.314, 0.00562292
199.316, 0.00362725
199.319, 0.00163597
199.321, -0.000347628
199.323, -0.00232923
199.326, -0.00430561
199.328, -0.00625891
199.33, -0.00819652
199.332, -0.0101146
199.335, -0.0120372
199.337, -0.013949
199.339, -0.0158403
199.342, -0.0177157
199.344, -0.0195587
199.346, -0.0213851
199.348, -0.0232055
199.351, -0.0250166
199.353, -0.0268111
199.355, -0.0285846
199.358, -0.0303283
199.36, -0.0320672
199.362, -0.033805
199.364, -0.0355001
199.367, -0.0371862
199.369, -0.0388601
199.371, -0.0405203
199.374, -0.0421669
199.376, -0.0437893
199.378, -0.0454073
199.38, -0.0470164
199.383, -0.0486234
199.385, -0.050207
199.387, -0.0517737
199.39, -0.0533307
199.392, -0.0548757
199.394, -0.0564149
199.396, -0.0579502
199.399, -0.0594849
199.401, -0.0609954
199.403, -0.0624957
199.406, -0.0639904
199.408, -0.0654792
199.41, -0.0669626
199.412, -0.0684297
199.415, -0.0698962
199.417, -0.07135
199.419, -0.0727991
199.422, -0.0742488
199.424, -0.0756873
199.426, -0.0771116
199.428, -0.0785286
199.431, -0.0799295
199.433, -0.0813318
199.435, -0.0827154
199.438, -0.084102
199.44, -0.0854482
199.442, -0.086788
199.445, -0.0881212
199.447, -0.0894401
199.449, -0.0907443
199.451, -0.0920347
199.454, -0.0933063
199.456, -0.0945516
199.458, -0.0957766
199.461, -0.0969837
199.463, -0.0981702
199.465, -0.0993465
199.467, -0.100483
199.47, -0.101579
199.472, -0.102682
199.474, -0.103747
199.477, -0.104794
199.479, -0.105802
199.481, -0.10679
199.483, -0.10775
199.486, -0.108676
199.488, -0.109573
199.49, -0.110438
199.493, -0.111289
199.495, -0.112102
199.497, -0.112882
199.499, -0.113618
199.502, -0.114331
199.504, -0.115032
199.506, -0.115674
199.509, -0.11631
199.511, -0.116912
199.513, -0.117467
199.515, -0.117999
199.518, -0.118504
199.52, -0.118994
199.522, -0.119454
199.525, -0.119876
199.527, -0.120259
199.529, -0.120607
199.531, -0.120953
199.534, -0.121262
199.536, -0.121557
199.538, -0.12182
199.541, -0.122054
199.543, -0.122266
199.545, -0.122439
199.547, -0.12261
199.55, -0.122745
199.552, -0.12286
199.554, -0.122957
199.557, -0.123031
199.559, -0.123073
199.561, -0.123098
199.563, -0.123101
199.566, -0.12309
199.568, -0.123049
199.57, -0.122994
199.573, -0.122903
199.575, -0.12281
199.577, -0.122703
199.579, -0.12256
199.582, -0.122392
199.584, -0.122214
199.586, -0.122019
199.589, -0.121786
199.591, -0.121547
199.593, -0.121278
199.596, -0.121002
199.598, -0.120684
199.6, -0.120353
199.602, -0.119992
199.605, -0.119619
199.607, -0.119223
199.609, -0.11881
199.612, -0.118361
199.614, -0.11789
199.616, -0.117386
199.618, -0.116876
199.621, -0.116329
199.623, -0.115784
199.625, -0.11521
199.628, -0.114595
199.63, -0.113964
199.632, -0.113309
199.634, -0.11262
199.637, -0.111907
199.639, -0.111188
199.641, -0.110441
199.644, -0.109664
199.646, -0.108878
199.648, -0.108061
199.65, -0.10723
199.653, -0.106373
199.655, -0.105491
199.657, -0.104588
199.66, -0.103665
199.662, -0.102725
199.664, -0.10176
199.666, -0.100784
199.669, -0.0997936
199.671, -0.0987851
199.673, -0.0977386
199.676, -0.0966933
199.678, -0.0956332
199.68, -0.0945548
199.682, -0.0934601
199.685, -0.0923551
199.687, -0.0912316
199.689, -0.090094
199.692, -0.0889378
199.694, -0.0877833
199.696, -0.0866265
199.698, -0.0854538
199.701, -0.0842495
199.703, -0.083035
199.705, -0.0818187
199.708, -0.0805937
199.71, -0.0793719
199.712, -0.0781236
199.714, -0.0768647
199.717, -0.0755874
199.719, -0.0743129
199.721, -0.073025
199.724, -0.0717385
199.726, -0.07043
199.728, -0.0691312
199.73, -0.0678183
199.733, -0.066485
199.735, -0.0651429
199.737, -0.0637953
199.74, -0.0624403
199.742, -0.0610788
199.744, -0.059703
199.747, -0.0583204
199.749, -0.0569243
199.751, -0.0555278
199.753, -0.0541255
199.756, -0.0526985
199.758, -0.0512715
199.76, -0.0498343
199.763, -0.048407
199.765, -0.0469322
199.767, -0.0454804
199.769, -0.0440276
199.772, -0.0425536
199.774, -0.0410614
199.776, -0.0395674
199.779, -0.0380761
199.781, -0.0365778
199.783, -0.0350861
199.785, -0.0335744
199.788, -0.032062
199.79, -0.03055
199.792, -0.0290226
199.795, -0.0275074
199.797, -0.025993
199.799, -0.0244791
199.801, -0.0229575
199.804, -0.0214329
199.806, -0.0199256
199.808, -0.0184067
199.811, -0.0169134
199.813, -0.0154033
199.815, -0.0139047
199.817, -0.0124284
199.82, -0.0109368
199.822, -0.00947322
199.824, -0.00800359
199.827, -0.00655314
199.829, -0.00510246
199.831, -0.00366824
199.833, -0.00224762
199.836, -0.000829679
199.838, 0.000565461
199.84, 0.00195703
199.843, 0.00332361
199.845, 0.0046673
199.847, 0.00600707
199.849, 0.00733257
199.852, 0.0086481
199.854, 0.009947
199.856, 0.0112311
199.859, 0.0124873
199.861, 0.0137274
199.863, 0.0149565
199.865, 0.0161861
199.868, 0.0173916
199.87, 0.0185647
199.872, 0.0197395
199.875, 0.0209044
199.877, 0.0220315
199.879, 0.0231749
199.881, 0.0242812
199.884, 0.0253859
199.886, 0.0264844
199.888, 0.0275616
199.891, 0.0286191
199.893, 0.0296695
